State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,65+ years,Overall,Overall,0.2,0.4
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,65+ years,Overall,Overall,0.3,0.6
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,65+ years,Overall,Overall,0.2,0.8
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,65+ years,Overall,Overall,0.3,1.1
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,65+ years,Overall,Overall,0.3,1.4
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,65+ years,Overall,Overall,0.4,1.8
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,65+ years,Overall,Overall,1.1,2.9
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,65+ years,Overall,Overall,0.7,3.7
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,65+ years,Overall,Overall,1.1,4.7
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,65+ years,Overall,Overall,1.6,6.4
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,65+ years,Overall,Overall,2.3,8.7
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,65+ years,Overall,Overall,3.3,12
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,65+ years,Overall,Overall,3,15
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,65+ years,Overall,Overall,2.1,17.1
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,65+ years,Overall,Overall,2.2,19.3
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,65+ years,Overall,Overall,2.1,21.4
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,65+ years,Overall,Overall,2.1,23.5
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,65+ years,Overall,Overall,2.4,25.9
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,65+ years,Overall,Overall,2.1,28.1
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,65+ years,Overall,Overall,2.1,30.2
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,65+ years,Overall,Overall,1.5,31.6
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,65+ years,Overall,Overall,1.3,33
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,65+ years,Overall,Overall,1.5,34.5
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,65+ years,Overall,Overall,1.1,35.6
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,65+ years,Overall,Overall,1,36.6
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,65+ years,Overall,Overall,0.6,37.2
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,65+ years,Overall,Overall,0.5,37.7
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,65+ years,Overall,Overall,0.2,37.9
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,65+ years,Overall,Overall,0.1,38
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----0-<6 months,Overall,Overall,61.7,61.7
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----0-<6 months,Overall,Overall,119.4,181.1
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----0-<6 months,Overall,Overall,122.1,303.3
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----0-<6 months,Overall,Overall,168.3,471.5
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----0-<6 months,Overall,Overall,200.1,671.7
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----0-<6 months,Overall,Overall,257.1,928.8
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----0-<6 months,Overall,Overall,219.1,1148
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----0-<6 months,Overall,Overall,180.5,1328.4
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----0-<6 months,Overall,Overall,177.1,1505.5
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----0-<6 months,Overall,Overall,120.8,1626.3
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----0-<6 months,Overall,Overall,88.2,1714.5
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----0-<6 months,Overall,Overall,52.9,1767.4
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----0-<6 months,Overall,Overall,65.1,1832.5
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----0-<6 months,Overall,Overall,36,1868.5
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----1-<2 years,Overall,Overall,22.1,22.1
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----1-<2 years,Overall,Overall,33.3,55.3
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----1-<2 years,Overall,Overall,35,90.3
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----1-<2 years,Overall,Overall,44.1,134.4
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----1-<2 years,Overall,Overall,63.1,197.6
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----1-<2 years,Overall,Overall,62.5,260
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----1-<2 years,Overall,Overall,58,318.1
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----1-<2 years,Overall,Overall,52.6,370.7
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----1-<2 years,Overall,Overall,40.7,411.4
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----1-<2 years,Overall,Overall,32.6,444
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----1-<2 years,Overall,Overall,26.1,470.2
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----1-<2 years,Overall,Overall,18,488.2
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----1-<2 years,Overall,Overall,12.2,500.4
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----1-<2 years,Overall,Overall,6.4,506.8
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.2,0.2
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.2,0.3
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.3,0.6
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.6,1.2
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.5,1.6
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.4,2
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.5,2.5
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.3,2.8
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.5,3.3
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.7,3.9
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.5,4.4
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.6,5
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----12-17 years,Overall,Overall,0.2,5.1
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----12-17 years,Overall,Overall,0.2,5.3
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.2
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.3,0.6
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.3,0.9
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.5,1.5
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.4,1.9
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.4,2.3
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.4,2.7
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.3,3.1
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.3,3.3
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.3,3.6
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----18-29 years,Overall,Overall,0.1,3.7
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----18-29 years,Overall,Overall,0.1,3.9
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----2-4 years,Overall,Overall,11.7,11.7
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----2-4 years,Overall,Overall,17.1,28.8
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----2-4 years,Overall,Overall,19.8,48.6
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----2-4 years,Overall,Overall,20.3,68.9
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----2-4 years,Overall,Overall,28.1,97
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----2-4 years,Overall,Overall,30.5,127.4
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----2-4 years,Overall,Overall,27.3,154.7
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----2-4 years,Overall,Overall,19.7,174.4
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----2-4 years,Overall,Overall,20.3,194.7
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----2-4 years,Overall,Overall,11.4,206.1
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----2-4 years,Overall,Overall,9,215
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----2-4 years,Overall,Overall,4.7,219.7
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----2-4 years,Overall,Overall,4.5,224.2
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----2-4 years,Overall,Overall,2.9,227.1
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,0.3
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.2,0.5
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.5,1.1
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,1.3
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,1.7
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.7,2.4
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.4,2.8
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.7,3.5
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.6,4.1
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.5,4.6
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,4.9
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.2,5.1
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----30-39 years,Overall,Overall,0.3,5.4
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----30-39 years,Overall,Overall,0.1,5.5
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.1,0.4
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.3,0.7
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.5,1.2
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.7,1.8
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.4,2.3
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.6,2.8
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.4,3.3
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.7,3.9
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.3,4.2
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.2,4.4
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----40-49 years,Overall,Overall,0.5,5
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----40-49 years,Overall,Overall,0.4,5.4
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----5-11 years,Overall,Overall,2,2
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.9,3.9
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----5-11 years,Overall,Overall,2.1,6
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----5-11 years,Overall,Overall,2.9,8.9
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----5-11 years,Overall,Overall,4.3,13.2
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----5-11 years,Overall,Overall,4,17.2
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----5-11 years,Overall,Overall,3,20.2
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.9,22.1
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.9,24
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.9,25.9
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----5-11 years,Overall,Overall,1.2,27.1
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----5-11 years,Overall,Overall,1,28.1
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----5-11 years,Overall,Overall,0.7,28.8
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----5-11 years,Overall,Overall,0.2,29
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----6-<12 months,Overall,Overall,18.3,18.3
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----6-<12 months,Overall,Overall,57.7,76
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----6-<12 months,Overall,Overall,76,152
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----6-<12 months,Overall,Overall,99.1,251
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----6-<12 months,Overall,Overall,91.6,342.6
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----6-<12 months,Overall,Overall,97.7,440.3
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----6-<12 months,Overall,Overall,79.4,519.7
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----6-<12 months,Overall,Overall,76.7,596.4
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----6-<12 months,Overall,Overall,55,651.3
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----6-<12 months,Overall,Overall,58.3,709.7
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----6-<12 months,Overall,Overall,44.8,754.4
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----6-<12 months,Overall,Overall,23.7,778.2
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----6-<12 months,Overall,Overall,15.6,793.8
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----6-<12 months,Overall,Overall,11.5,805.3
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----65-74 years,Overall,Overall,0.8,0.8
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----65-74 years,Overall,Overall,1.1,1.8
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----65-74 years,Overall,Overall,1.3,3.2
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----65-74 years,Overall,Overall,2.1,5.2
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----65-74 years,Overall,Overall,2.2,7.5
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----65-74 years,Overall,Overall,2.4,9.9
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----65-74 years,Overall,Overall,2.8,12.7
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----65-74 years,Overall,Overall,2.9,15.6
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----65-74 years,Overall,Overall,3.9,19.5
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----65-74 years,Overall,Overall,3.2,22.6
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----65-74 years,Overall,Overall,2.9,25.5
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----65-74 years,Overall,Overall,2,27.6
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----65-74 years,Overall,Overall,2.2,29.8
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----65-74 years,Overall,Overall,1.4,31.2
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----75-84 years,Overall,Overall,1.6,1.6
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----75-84 years,Overall,Overall,2.5,4.2
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----75-84 years,Overall,Overall,1.8,6
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----75-84 years,Overall,Overall,2.5,8.5
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----75-84 years,Overall,Overall,3.9,12.4
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----75-84 years,Overall,Overall,4.4,16.8
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----75-84 years,Overall,Overall,4.9,21.7
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----75-84 years,Overall,Overall,6.1,27.8
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----75-84 years,Overall,Overall,7,34.7
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----75-84 years,Overall,Overall,6.7,41.4
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----75-84 years,Overall,Overall,6.1,47.5
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----75-84 years,Overall,Overall,4.5,52
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----75-84 years,Overall,Overall,2.6,54.6
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----75-84 years,Overall,Overall,3.4,58.1
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,----85+ years,Overall,Overall,1.3,1.3
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,----85+ years,Overall,Overall,1.5,2.8
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,----85+ years,Overall,Overall,3.5,6.3
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,----85+ years,Overall,Overall,3.5,9.8
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,----85+ years,Overall,Overall,4.4,14.2
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,----85+ years,Overall,Overall,8.9,23.1
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,----85+ years,Overall,Overall,8.7,31.8
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,----85+ years,Overall,Overall,9.6,41.4
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,----85+ years,Overall,Overall,16.1,57.5
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,----85+ years,Overall,Overall,13.1,70.6
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,----85+ years,Overall,Overall,10.5,81.1
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,----85+ years,Overall,Overall,7.4,88.5
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,----85+ years,Overall,Overall,7.6,96.1
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,----85+ years,Overall,Overall,4.8,100.9
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,0-17 (Children),Overall,Overall,5.9,5.9
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,0-17 (Children),Overall,Overall,9.9,15.9
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,0-17 (Children),Overall,Overall,11.1,26.9
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,0-17 (Children),Overall,Overall,13.8,40.8
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,0-17 (Children),Overall,Overall,17.2,58
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,0-17 (Children),Overall,Overall,19.1,77.1
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,0-17 (Children),Overall,Overall,16.5,93.6
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,0-17 (Children),Overall,Overall,13.4,107
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,0-17 (Children),Overall,Overall,12.4,119.4
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,0-17 (Children),Overall,Overall,9.2,128.6
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,0-17 (Children),Overall,Overall,6.9,135.5
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,0-17 (Children),Overall,Overall,4.3,139.7
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,0-17 (Children),Overall,Overall,3.8,143.5
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,0-17 (Children),Overall,Overall,2.2,145.7
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,0-4 years,Overall,Overall,19.3,19.3
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,0-4 years,Overall,Overall,34.3,53.6
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,0-4 years,Overall,Overall,38.3,91.8
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,0-4 years,Overall,Overall,47.2,139
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,0-4 years,Overall,Overall,58,197
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,0-4 years,Overall,Overall,65.5,262.5
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,0-4 years,Overall,Overall,57.2,319.7
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,0-4 years,Overall,Overall,47.4,367.2
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,0-4 years,Overall,Overall,43.1,410.2
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,0-4 years,Overall,Overall,30.8,441
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,0-4 years,Overall,Overall,23.6,464.6
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,0-4 years,Overall,Overall,13.9,478.5
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,0-4 years,Overall,Overall,13,491.5
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,0-4 years,Overall,Overall,7.7,499.2
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,0.4
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,0.9
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.7,1.5
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.8,2.4
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1,3.3
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.4,4.7
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.3,6
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.5,7.5
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.8,9.3
