year,week,age_group,cases_rate_flu,cases_rate_rsv,cases_rate_covid19
2018,24,15-19,0,0,NA
2018,24,20-24,0,0,NA
2018,24,25-29,0,0,NA
2018,24,30-34,0.04,0,NA
2018,24,35-39,0.06,0,NA
2018,24,40-44,0.08,0,NA
2018,24,45-49,0.02,0,NA
2018,24,50-54,0.01,0,NA
2018,24,55-59,0.02,0,NA
2018,24,60-64,0.04,0,NA
2018,24,65-69,0.04,0,NA
2018,24,70-74,0,0,NA
2018,24,75-79,0,0,NA
2018,24,80+,0,0,NA
2018,25,ALL,0.02,0,NA
2018,25,00-04,0,0,NA
2018,25,05-09,0.05,0,NA
2018,25,10-14,0.03,0,NA
2018,25,15-19,0,0,NA
2018,25,20-24,0,0,NA
2018,25,25-29,0.06,0,NA
2018,25,30-34,0.04,0,NA
2018,25,35-39,0.02,0,NA
2018,25,40-44,0,0,NA
2018,25,45-49,0,0,NA
2018,25,50-54,0,0,NA
2018,25,55-59,0.03,0,NA
2018,25,60-64,0.04,0,NA
2018,25,65-69,0.06,0,NA
2018,25,70-74,0,0,NA
2018,25,75-79,0,0,NA
2018,25,80+,0.04,0,NA
2018,26,ALL,0,0,NA
2018,26,00-04,0.05,0.03,NA
2018,26,05-09,0.03,0,NA
2018,26,10-14,0,0,NA
2018,26,15-19,0,0,NA
2018,26,20-24,0,0,NA
2018,26,25-29,0,0,NA
2018,26,30-34,0,0,NA
2018,26,35-39,0,0,NA
2018,26,40-44,0,0,NA
2018,26,45-49,0.02,0,NA
2018,26,50-54,0,0,NA
2018,26,55-59,0.02,0,NA
2018,26,60-64,0,0,NA
2018,26,65-69,0,0,NA
2018,26,70-74,0,0,NA
2018,26,75-79,0.05,0,NA
2018,26,80+,0,0,NA
2018,27,ALL,0.03,0,NA
2018,27,00-04,0.13,0,NA
2018,27,05-09,0,0,NA
2018,27,10-14,0,0,NA
2018,27,15-19,0.05,0,NA
2018,27,20-24,0,0,NA
2018,27,25-29,0,0,NA
2018,27,30-34,0.06,0,NA
2018,27,35-39,0.02,0,NA
2018,27,40-44,0,0,NA
2018,27,45-49,0.04,0,NA
2018,27,50-54,0.01,0,NA
2018,27,55-59,0.03,0,NA
2018,27,60-64,0.02,0,NA
2018,27,65-69,0.02,0,NA
2018,27,70-74,0.03,0,NA
2018,27,75-79,0.02,0,NA
2018,27,80+,0,0,NA
2018,28,ALL,0,0,NA
2018,28,00-04,0.03,0.03,NA
2018,28,05-09,0,0,NA
2018,28,10-14,0.03,0,NA
2018,28,15-19,0,0,NA
2018,28,20-24,0,0,NA
2018,28,25-29,0.02,0,NA
2018,28,30-34,0.04,0,NA
2018,28,35-39,0,0,NA
2018,28,40-44,0,0,NA
2018,28,45-49,0,0,NA
2018,28,50-54,0.01,0,NA
2018,28,55-59,0,0,NA
2018,28,60-64,0.02,0,NA
2018,28,65-69,0.02,0,NA
2018,28,70-74,0,0,NA
2018,28,75-79,0,0,NA
2018,28,80+,0,0,NA
2018,29,ALL,0.02,0,NA
2018,29,00-04,0.08,0.03,NA
2018,29,05-09,0,0,NA
2018,29,10-14,0,0,NA
2018,29,15-19,0,0,NA
2018,29,20-24,0,0,NA
2018,29,25-29,0.06,0,NA
2018,29,30-34,0,0,NA
2018,29,35-39,0,0,NA
2018,29,40-44,0,0,NA
2018,29,45-49,0,0,NA
2018,29,50-54,0.03,0,NA
2018,29,55-59,0,0,NA
2018,29,60-64,0,0,NA
2018,29,65-69,0.02,0,NA
2018,29,70-74,0.06,0,NA
2018,29,75-79,0,0,NA
2018,29,80+,0,0,NA
2018,30,ALL,0.01,0,NA
2018,30,00-04,0.1,0,NA
2018,30,05-09,0.03,0,NA
2018,30,10-14,0,0.03,NA
2018,30,15-19,0,0,NA
2018,30,20-24,0,0,NA
2018,30,25-29,0.02,0,NA
2018,30,30-34,0.02,0,NA
2018,30,35-39,0,0,NA
2018,30,40-44,0,0,NA
2018,30,45-49,0.02,0,NA
2018,30,50-54,0.01,0,NA
2018,30,55-59,0.05,0,NA
2018,30,60-64,0,0,NA
2018,30,65-69,0,0,NA
2018,30,70-74,0,0,NA
2018,30,75-79,0,0.02,NA
2018,30,80+,0,0,NA
2018,31,ALL,0.01,0,NA
2018,31,00-04,0.05,0.03,NA
2018,31,05-09,0,0,NA
2018,31,10-14,0,0,NA
2018,31,15-19,0,0,NA
2018,31,20-24,0,0,NA
2018,31,25-29,0,0,NA
2018,31,30-34,0,0,NA
2018,31,35-39,0,0,NA
2018,31,40-44,0.04,0,NA
2018,31,45-49,0.02,0,NA
2018,31,50-54,0.01,0,NA
2018,31,55-59,0.02,0,NA
2018,31,60-64,0.02,0,NA
2018,31,65-69,0.02,0,NA
2018,31,70-74,0,0,NA
2018,31,75-79,0,0,NA
2018,31,80+,0,0,NA
2018,32,ALL,0.01,0,NA
2018,32,00-04,0.03,0,NA
2018,32,05-09,0,0,NA
2018,32,10-14,0.03,0,NA
2018,32,15-19,0.02,0,NA
2018,32,20-24,0,0,NA
2018,32,25-29,0.02,0,NA
2018,32,30-34,0,0,NA
2018,32,35-39,0,0,NA
2018,32,40-44,0,0.02,NA
2018,32,45-49,0.02,0,NA
2018,32,50-54,0,0,NA
2018,32,55-59,0,0,NA
2018,32,60-64,0,0,NA
2018,32,65-69,0.02,0,NA
2018,32,70-74,0.06,0,NA
2018,32,75-79,0,0,NA
2018,32,80+,0.02,0,NA
2018,33,ALL,0,0,NA
2018,33,00-04,0,0,NA
2018,33,05-09,0,0,NA
2018,33,10-14,0.03,0,NA
2018,33,15-19,0,0,NA
2018,33,20-24,0,0,NA
2018,33,25-29,0,0,NA
2018,33,30-34,0.04,0,NA
2018,33,35-39,0,0,NA
2018,33,40-44,0.02,0,NA
2018,33,45-49,0,0,NA
2018,33,50-54,0.01,0,NA
2018,33,55-59,0.02,0,NA
2018,33,60-64,0,0,NA
2018,33,65-69,0,0,NA
2018,33,70-74,0,0,NA
2018,33,75-79,0,0,NA
2018,33,80+,0.02,0,NA
2018,34,ALL,0,0,NA
2018,34,00-04,0,0,NA
2018,34,05-09,0.05,0,NA
2018,34,10-14,0,0,NA
2018,34,15-19,0.02,0,NA
2018,34,20-24,0,0,NA
2018,34,25-29,0,0,NA
2018,34,30-34,0.02,0,NA
2018,34,35-39,0,0,NA
2018,34,40-44,0.02,0,NA
2018,34,45-49,0,0,NA
2018,34,50-54,0,0,NA
2018,34,55-59,0,0,NA
2018,34,60-64,0,0,NA
2018,34,65-69,0,0,NA
2018,34,70-74,0,0,NA
2018,34,75-79,0,0,NA
2018,34,80+,0.02,0.02,NA
2018,35,ALL,0,0,NA
2018,35,00-04,0,0,NA
2018,35,05-09,0,0,NA
2018,35,10-14,0,0,NA
2018,35,15-19,0,0,NA
2018,35,20-24,0.04,0,NA
2018,35,25-29,0,0,NA
2018,35,30-34,0.04,0,NA
2018,35,35-39,0,0,NA
2018,35,40-44,0,0,NA
2018,35,45-49,0.02,0,NA
2018,35,50-54,0,0,NA
2018,35,55-59,0,0,NA
2018,35,60-64,0,0,NA
2018,35,65-69,0.02,0,NA
2018,35,70-74,0.03,0,NA
2018,35,75-79,0,0,NA
2018,35,80+,0,0,NA
2018,36,ALL,0.02,0,NA
2018,36,00-04,0.05,0.03,NA
2018,36,05-09,0,0,NA
2018,36,10-14,0,0,NA
2018,36,15-19,0,0,NA
2018,36,20-24,0,0,NA
2018,36,25-29,0.04,0,NA
2018,36,30-34,0.02,0,NA
2018,36,35-39,0.04,0,NA
2018,36,40-44,0.04,0,NA
2018,36,45-49,0.02,0,NA
2018,36,50-54,0.04,0,NA
2018,36,55-59,0.02,0,NA
2018,36,60-64,0,0,NA
2018,36,65-69,0,0,NA
2018,36,70-74,0,0,NA
2018,36,75-79,0,0,NA
2018,36,80+,0,0,NA
2018,37,ALL,0.01,0,NA
2018,37,00-04,0.05,0,NA
2018,37,05-09,0,0.03,NA
2018,37,10-14,0,0,NA
2018,37,15-19,0,0,NA
2018,37,20-24,0.04,0,NA
2018,37,25-29,0,0,NA
2018,37,30-34,0,0,NA
2018,37,35-39,0.04,0,NA
2018,37,40-44,0,0,NA
2018,37,45-49,0.02,0,NA
2018,37,50-54,0,0,NA
2018,37,55-59,0,0,NA
2018,37,60-64,0.02,0,NA
2018,37,65-69,0,0,NA
2018,37,70-74,0.03,0,NA
2018,37,75-79,0,0,NA
2018,37,80+,0,0,NA
2018,38,ALL,0,0,NA
2018,38,00-04,0.03,0.03,NA
2018,38,05-09,0,0,NA
2018,38,10-14,0,0,NA
2018,38,15-19,0,0,NA
2018,38,20-24,0,0,NA
2018,38,25-29,0.02,0,NA
2018,38,30-34,0.02,0,NA
2018,38,35-39,0,0,NA
2018,38,40-44,0.02,0,NA
2018,38,45-49,0,0,NA
2018,38,50-54,0.01,0,NA
2018,38,55-59,0.03,0,NA
2018,38,60-64,0.02,0,NA
2018,38,65-69,0,0,NA
2018,38,70-74,0,0,NA
2018,38,75-79,0,0,NA
2018,38,80+,0,0,NA
2018,39,ALL,0.02,0,NA
2018,39,00-04,0.08,0,NA
2018,39,05-09,0,0,NA
2018,39,10-14,0.03,0,NA
2018,39,15-19,0.02,0,NA
2018,39,20-24,0,0,NA
2018,39,25-29,0,0,NA
2018,39,30-34,0,0,NA
2018,39,35-39,0.06,0,NA
2018,39,40-44,0,0,NA
2018,39,45-49,0.04,0,NA
2018,39,50-54,0.04,0,NA
2018,39,55-59,0.05,0,NA
2018,39,60-64,0,0,NA
2018,39,65-69,0,0,NA
2018,39,70-74,0,0,NA
2018,39,75-79,0.02,0,NA
2018,39,80+,0,0,NA
2018,40,ALL,0.02,0,NA
2018,40,00-04,0,0,NA
2018,40,05-09,0,0,NA
2018,40,10-14,0.03,0,NA
2018,40,15-19,0,0,NA
2018,40,20-24,0,0,NA
2018,40,25-29,0.02,0,NA
2018,40,30-34,0.02,0,NA
2018,40,35-39,0.04,0,NA
2018,40,40-44,0.02,0,NA
2018,40,45-49,0.02,0,NA
2018,40,50-54,0.01,0,NA
2018,40,55-59,0.02,0,NA
2018,40,60-64,0.05,0,NA
2018,40,65-69,0,0,NA
2018,40,70-74,0,0,NA
2018,40,75-79,0.02,0,NA
2018,40,80+,0.02,0,NA
2018,41,ALL,0.04,0,NA
2018,41,00-04,0.13,0.03,NA
2018,41,05-09,0.03,0,NA
2018,41,10-14,0,0,NA
2018,41,15-19,0.02,0,NA
2018,41,20-24,0.04,0,NA
2018,41,25-29,0.04,0,NA
2018,41,30-34,0.06,0,NA
2018,41,35-39,0.02,0,NA
2018,41,40-44,0.06,0,NA
2018,41,45-49,0.04,0,NA
2018,41,50-54,0.07,0,NA
2018,41,55-59,0.03,0,NA
2018,41,60-64,0.04,0,NA
2018,41,65-69,0.04,0,NA
2018,41,70-74,0,0,NA
2018,41,75-79,0.07,0,NA
2018,41,80+,0,0,NA
2018,42,ALL,0.03,0,NA
2018,42,00-04,0.23,0,NA
2018,42,05-09,0.03,0,NA
2018,42,10-14,0,0,NA
2018,42,15-19,0,0,NA
2018,42,20-24,0,0,NA
2018,42,25-29,0.02,0,NA
2018,42,30-34,0.06,0,NA
2018,42,35-39,0.02,0,NA
2018,42,40-44,0.04,0.02,NA
2018,42,45-49,0.02,0,NA
2018,42,50-54,0.04,0,NA
2018,42,55-59,0.02,0,NA
2018,42,60-64,0.04,0,NA
2018,42,65-69,0.02,0,NA
2018,42,70-74,0.03,0,NA
2018,42,75-79,0.02,0,NA
2018,42,80+,0.02,0,NA
2018,43,ALL,0.06,0,NA
2018,43,00-04,0.13,0.05,NA
2018,43,05-09,0.05,0,NA
2018,43,10-14,0.05,0,NA
2018,43,15-19,0.05,0,NA
2018,43,20-24,0.04,0,NA
2018,43,25-29,0.06,0,NA
2018,43,30-34,0.09,0,NA
2018,43,35-39,0.08,0,NA
2018,43,40-44,0.02,0,NA
2018,43,45-49,0.05,0,NA
2018,43,50-54,0.09,0,NA
2018,43,55-59,0.06,0,NA
2018,43,60-64,0.07,0,NA
2018,43,65-69,0,0,NA
2018,43,70-74,0.11,0,NA
2018,43,75-79,0.02,0,NA
2018,43,80+,0.06,0,NA
2018,44,ALL,0.04,0,NA
2018,44,00-04,0.18,0.03,NA
2018,44,05-09,0.03,0,NA
2018,44,10-14,0.08,0,NA
2018,44,15-19,0,0,NA
2018,44,20-24,0.04,0,NA
2018,44,25-29,0.06,0,NA
2018,44,30-34,0,0,NA
2018,44,35-39,0.04,0,NA
2018,44,40-44,0.02,0,NA
2018,44,45-49,0.02,0,NA
2018,44,50-54,0.03,0,NA
2018,44,55-59,0.05,0,NA
2018,44,60-64,0.04,0,NA
2018,44,65-69,0.1,0,NA
2018,44,70-74,0.06,0,NA
2018,44,75-79,0,0,NA
2018,44,80+,0.06,0,NA
2018,45,ALL,0.09,0,NA
2018,45,00-04,0.48,0.05,NA
2018,45,05-09,0.16,0.03,NA
2018,45,10-14,0.08,0.03,NA
2018,45,15-19,0.12,0,NA
2018,45,20-24,0.07,0,NA
2018,45,25-29,0.06,0,NA
2018,45,30-34,0.02,0,NA
2018,45,35-39,0.06,0,NA
2018,45,40-44,0.06,0,NA
2018,45,45-49,0.09,0,NA
2018,45,50-54,0.12,0,NA
2018,45,55-59,0.06,0,NA
2018,45,60-64,0.05,0,NA
2018,45,65-69,0.06,0,NA
2018,45,70-74,0.06,0,NA
2018,45,75-79,0.07,0,NA
2018,45,80+,0.02,0,NA
2018,46,ALL,0.11,0,NA
2018,46,00-04,0.46,0.18,NA
2018,46,05-09,0.19,0.03,NA
2018,46,10-14,0.05,0,NA
2018,46,15-19,0.12,0,NA
2018,46,20-24,0.07,0,NA
2018,46,25-29,0.21,0,NA
2018,46,30-34,0.11,0,NA
2018,46,35-39,0.06,0,NA
2018,46,40-44,0.04,0,NA
2018,46,45-49,0.13,0,NA
2018,46,50-54,0.07,0,NA
2018,46,55-59,0.11,0,NA
2018,46,60-64,0.05,0,NA
2018,46,65-69,0.04,0,NA
2018,46,70-74,0.08,0,NA
2018,46,75-79,0.02,0,NA
2018,46,80+,0.11,0,NA
2018,47,ALL,0.13,0,NA
2018,47,00-04,0.48,0.1,NA
2018,47,05-09,0.3,0,NA
2018,47,10-14,0.14,0,NA
2018,47,15-19,0.22,0,NA
2018,47,20-24,0.04,0,NA
2018,47,25-29,0.1,0,NA
2018,47,30-34,0.06,0,NA
2018,47,35-39,0.11,0,NA
2018,47,40-44,0.14,0,NA
2018,47,45-49,0.09,0,NA
2018,47,50-54,0.13,0,NA
2018,47,55-59,0.06,0,NA
2018,47,60-64,0.05,0,NA
2018,47,65-69,0.12,0,NA
2018,47,70-74,0.11,0,NA
2018,47,75-79,0.07,0,NA
2018,47,80+,0.06,0,NA
2018,48,ALL,0.22,0.02,NA
2018,48,00-04,0.97,0.38,NA
2018,48,05-09,0.41,0.03,NA
2018,48,10-14,0.03,0,NA
2018,48,15-19,0.2,0.02,NA
2018,48,20-24,0.15,0,NA
2018,48,25-29,0.17,0,NA
2018,48,30-34,0.15,0,NA
2018,48,35-39,0.15,0,NA
2018,48,40-44,0.21,0,NA
2018,48,45-49,0.16,0,NA
2018,48,50-54,0.2,0,NA
2018,48,55-59,0.15,0,NA
2018,48,60-64,0.22,0,NA
2018,48,65-69,0.17,0.02,NA
2018,48,70-74,0.11,0,NA
2018,48,75-79,0.07,0.02,NA
2018,48,80+,0.33,0,NA
2018,49,ALL,0.34,0.03,NA
2018,49,00-04,1.2,0.54,NA
2018,49,05-09,0.82,0,NA
2018,49,10-14,0.24,0.03,NA
2018,49,15-19,0.32,0,NA
2018,49,20-24,0.15,0,NA
2018,49,25-29,0.17,0,NA
2018,49,30-34,0.31,0,NA
2018,49,35-39,0.29,0,NA
2018,49,40-44,0.33,0,NA
2018,49,45-49,0.29,0.02,NA
2018,49,50-54,0.26,0,NA
2018,49,55-59,0.23,0,NA
2018,49,60-64,0.31,0.02,NA
2018,49,65-69,0.17,0.02,NA
2018,49,70-74,0.33,0.03,NA
2018,49,75-79,0.27,0,NA
2018,49,80+,0.44,0,NA
2018,50,ALL,0.41,0.06,NA
2018,50,00-04,1.73,1.15,NA
2018,50,05-09,1.17,0.05,NA
2018,50,10-14,0.16,0.03,NA
2018,50,15-19,0.17,0,NA
2018,50,20-24,0.26,0.02,NA
2018,50,25-29,0.35,0,NA
2018,50,30-34,0.42,0,NA
2018,50,35-39,0.25,0.02,NA
2018,50,40-44,0.41,0,NA
2018,50,45-49,0.32,0,NA
2018,50,50-54,0.28,0,NA
2018,50,55-59,0.35,0,NA
2018,50,60-64,0.33,0,NA
2018,50,65-69,0.29,0,NA
2018,50,70-74,0.39,0,NA
2018,50,75-79,0.32,0,NA
2018,50,80+,0.24,0.02,NA
2018,51,ALL,0.56,0.09,NA
2018,51,00-04,2.22,1.5,NA
2018,51,05-09,1.26,0.14,NA
2018,51,10-14,0.59,0.05,NA
2018,51,15-19,0.37,0,NA
2018,51,20-24,0.3,0,NA
2018,51,25-29,0.46,0.04,NA
2018,51,30-34,0.46,0,NA
2018,51,35-39,0.51,0,NA
2018,51,40-44,0.58,0.02,NA
2018,51,45-49,0.38,0,NA
2018,51,50-54,0.36,0.04,NA
2018,51,55-59,0.38,0,NA
2018,51,60-64,0.44,0,NA
2018,51,65-69,0.39,0,NA
2018,51,70-74,0.42,0,NA
2018,51,75-79,0.42,0,NA
2018,51,80+,0.54,0,NA
2018,52,ALL,0.36,0.07,NA
2018,52,00-04,1.25,1.33,NA
2018,52,05-09,0.63,0,NA
2018,52,10-14,0.24,0,NA
2018,52,15-19,0.2,0,NA
2018,52,20-24,0.17,0,NA
2018,52,25-29,0.35,0,NA
2018,52,30-34,0.41,0,NA
2018,52,35-39,0.21,0,NA
2018,52,40-44,0.31,0.02,NA
2018,52,45-49,0.2,0,NA
2018,52,50-54,0.12,0,NA
2018,52,55-59,0.41,0,NA
2018,52,60-64,0.29,0.02,NA
2018,52,65-69,0.23,0,NA
2018,52,70-74,0.42,0,NA
2018,52,75-79,0.49,0.02,NA
2018,52,80+,0.5,0,NA
2019,1,ALL,0.72,0.11,NA
2019,1,00-04,2.65,1.99,NA
2019,1,05-09,0.67,0.03,NA
2019,1,10-14,0.27,0,NA
2019,1,15-19,0.23,0,NA
2019,1,20-24,0.63,0.02,NA
2019,1,25-29,0.63,0,NA
2019,1,30-34,0.66,0,NA
2019,1,35-39,0.59,0.02,NA
2019,1,40-44,0.53,0.04,NA
2019,1,45-49,0.57,0,NA
2019,1,50-54,0.54,0,NA
2019,1,55-59,0.56,0,NA
2019,1,60-64,0.69,0.04,NA
2019,1,65-69,0.64,0,NA
2019,1,70-74,0.76,0.08,NA
2019,1,75-79,0.85,0,NA
2019,1,80+,1.02,0.04,NA
2019,2,ALL,1.79,0.12,NA
2019,2,00-04,4.7,1.89,NA
2019,2,05-09,2.39,0.05,NA
2019,2,10-14,1.08,0,NA
2019,2,15-19,1.45,0.08,NA
2019,2,20-24,1.48,0,NA
2019,2,25-29,1.46,0.06,NA
2019,2,30-34,2,0.02,NA
2019,2,35-39,1.74,0,NA
2019,2,40-44,1.49,0,NA
2019,2,45-49,1.93,0.04,NA
2019,2,50-54,1.98,0.03,NA
2019,2,55-59,1.42,0.03,NA
2019,2,60-64,1.38,0.02,NA
2019,2,65-69,1.32,0.04,NA
2019,2,70-74,1.25,0.16,NA
2019,2,75-79,1.68,0,NA
2019,2,80+,1.9,0.07,NA
2019,3,ALL,3.18,0.27,NA
2019,3,00-04,12.02,4.7,NA
2019,3,05-09,5.96,0.24,NA
2019,3,10-14,2.54,0.05,NA
2019,3,15-19,1.98,0.1,NA
2019,3,20-24,1.87,0,NA
2019,3,25-29,2.68,0.02,NA
2019,3,30-34,3.46,0.05,NA
2019,3,35-39,3.1,0.02,NA
2019,3,40-44,3.06,0.04,NA
2019,3,45-49,3.2,0,NA
2019,3,50-54,2.53,0.04,NA
2019,3,55-59,2.67,0.01,NA
2019,3,60-64,2.3,0.04,NA
2019,3,65-69,1.4,0.02,NA
2019,3,70-74,1.96,0.03,NA
2019,3,75-79,2.48,0.05,NA
2019,3,80+,2.73,0.05,NA
2019,4,ALL,5.91,0.44,NA
2019,4,00-04,22.47,7.93,NA
2019,4,05-09,14.33,0.38,NA
2019,4,10-14,4.89,0.08,NA
2019,4,15-19,3.81,0.08,NA
2019,4,20-24,3.58,0.07,NA
2019,4,25-29,4.79,0.02,NA
2019,4,30-34,4.71,0.02,NA
2019,4,35-39,6.26,0.06,NA
2019,4,40-44,5.56,0,NA
2019,4,45-49,5.1,0.06,NA
2019,4,50-54,5.29,0.09,NA
2019,4,55-59,4.81,0.06,NA
2019,4,60-64,4.11,0.07,NA
2019,4,65-69,2.86,0.04,NA
2019,4,70-74,3.54,0,NA
2019,4,75-79,3.84,0.08,NA
2019,4,80+,4.86,0.04,NA
2019,5,ALL,12.7,0.56,NA
2019,5,00-04,39.13,9.39,NA
2019,5,05-09,27.37,0.86,NA
2019,5,10-14,10.75,0.3,NA
2019,5,15-19,9.95,0.2,NA
2019,5,20-24,8.05,0.02,NA
2019,5,25-29,10.42,0,NA
2019,5,30-34,11.9,0.09,NA
2019,5,35-39,13.67,0.02,NA
2019,5,40-44,13.1,0.04,NA
2019,5,45-49,12.95,0.09,NA
2019,5,50-54,12.43,0.12,NA
2019,5,55-59,10.63,0.07,NA
2019,5,60-64,9.88,0.04,NA
2019,5,65-69,5.78,0.08,NA
2019,5,70-74,8.17,0.03,NA
2019,5,75-79,8.54,0.03,NA
2019,5,80+,9.61,0.14,NA
2019,6,ALL,20.33,0.77,NA
2019,6,00-04,59.7,12.5,NA
2019,6,05-09,38.32,0.7,NA
2019,6,10-14,17.58,0.35,NA
2019,6,15-19,18.73,0.13,NA
2019,6,20-24,12.93,0.02,NA
2019,6,25-29,16.91,0.1,NA
2019,6,30-34,18.43,0.24,NA
2019,6,35-39,21.55,0.11,NA
2019,6,40-44,20.33,0.1,NA
2019,6,45-49,20.54,0.08,NA
2019,6,50-54,18.7,0.15,NA
2019,6,55-59,17.89,0.1,NA
2019,6,60-64,15.3,0.12,NA
2019,6,65-69,11.94,0.14,NA
2019,6,70-74,13.45,0.16,NA
2019,6,75-79,14.86,0.15,NA
2019,6,80+,17.37,0.37,NA
2019,7,ALL,29.95,0.84,NA
2019,7,00-04,84.11,13.53,NA
2019,7,05-09,53.34,0.8,NA
2019,7,10-14,24.82,0.43,NA
2019,7,15-19,24.14,0.25,NA
2019,7,20-24,18.25,0.13,NA
2019,7,25-29,23.1,0.18,NA
2019,7,30-34,28.31,0.22,NA
2019,7,35-39,30.63,0.08,NA
2019,7,40-44,30.07,0.18,NA
2019,7,45-49,31.02,0.11,NA
2019,7,50-54,29.86,0.09,NA
2019,7,55-59,27.43,0.13,NA
2019,7,60-64,23.34,0.14,NA
2019,7,65-69,18.85,0.08,NA
2019,7,70-74,19.79,0.14,NA
2019,7,75-79,22.91,0.36,NA
2019,7,80+,29.18,0.28,NA
2019,8,ALL,32.46,0.78,NA
2019,8,00-04,96.91,11.86,NA
2019,8,05-09,54.41,0.67,NA
2019,8,10-14,24.33,0.19,NA
2019,8,15-19,24.98,0.1,NA
2019,8,20-24,21.33,0.09,NA
2019,8,25-29,23.94,0.16,NA
2019,8,30-34,29.37,0.22,NA
2019,8,35-39,32.25,0.21,NA
2019,8,40-44,31.82,0.14,NA
2019,8,45-49,31.67,0.11,NA
2019,8,50-54,29.61,0.18,NA
2019,8,55-59,28.9,0.27,NA
2019,8,60-64,27.85,0.12,NA
2019,8,65-69,21.44,0.19,NA
2019,8,70-74,24.03,0.33,NA
2019,8,75-79,26.52,0.23,NA
2019,8,80+,34.24,0.46,NA
2019,9,ALL,30.18,0.58,NA
2019,9,00-04,86.03,7.67,NA
2019,9,05-09,51.41,0.48,NA
2019,9,10-14,24.6,0.08,NA
2019,9,15-19,22.87,0.08,NA
2019,9,20-24,18.81,0.09,NA
2019,9,25-29,22.92,0.14,NA
2019,9,30-34,27.11,0.15,NA
2019,9,35-39,28.74,0.19,NA
2019,9,40-44,28.74,0.16,NA
2019,9,45-49,28.37,0.13,NA
2019,9,50-54,27.27,0.13,NA
2019,9,55-59,27.95,0.28,NA
2019,9,60-64,24.74,0.21,NA
2019,9,65-69,20.85,0.16,NA
2019,9,70-74,21.72,0.19,NA
2019,9,75-79,27.58,0.36,NA
2019,9,80+,33.83,0.67,NA
2019,10,ALL,26.63,0.52,NA
2019,10,00-04,72.02,6.71,NA
2019,10,05-09,42.45,0.59,NA
2019,10,10-14,20.71,0.19,NA
2019,10,15-19,21.78,0.13,NA
2019,10,20-24,17.32,0.02,NA
2019,10,25-29,19.67,0.1,NA
2019,10,30-34,25.37,0.18,NA
2019,10,35-39,25.22,0.15,NA
2019,10,40-44,23.63,0.1,NA
2019,10,45-49,24.05,0.17,NA
2019,10,50-54,23.47,0.18,NA
2019,10,55-59,24.21,0.25,NA
2019,10,60-64,21.87,0.27,NA
2019,10,65-69,19.84,0.35,NA
2019,10,70-74,22.51,0.14,NA
2019,10,75-79,25.69,0.39,NA
2019,10,80+,32.63,0.3,NA
2019,11,ALL,21.78,0.47,NA
2019,11,00-04,56.77,5.83,NA
2019,11,05-09,36.97,0.78,NA
2019,11,10-14,17.18,0.22,NA
2019,11,15-19,19.09,0.05,NA
2019,11,20-24,14.26,0.09,NA
2019,11,25-29,16.51,0.06,NA
2019,11,30-34,19.98,0.09,NA
2019,11,35-39,22.08,0.13,NA
2019,11,40-44,19.92,0.06,NA
2019,11,45-49,19.49,0.09,NA
2019,11,50-54,19,0.18,NA
2019,11,55-59,20.19,0.12,NA
2019,11,60-64,18.01,0.14,NA
2019,11,65-69,15.19,0.21,NA
2019,11,70-74,16.82,0.24,NA
2019,11,75-79,19.22,0.41,NA
2019,11,80+,25.73,0.51,NA
2019,12,ALL,16.48,0.35,NA
2019,12,00-04,47.18,4.47,NA
2019,12,05-09,29.22,0.35,NA
2019,12,10-14,14.26,0.24,NA
2019,12,15-19,18.94,0.1,NA
2019,12,20-24,9.59,0.07,NA
2019,12,25-29,10.48,0.12,NA
2019,12,30-34,13.12,0.09,NA
2019,12,35-39,14.26,0.06,NA
2019,12,40-44,13.99,0.02,NA
2019,12,45-49,13.56,0.06,NA
2019,12,50-54,13.87,0.15,NA
2019,12,55-59,14.55,0.15,NA
2019,12,60-64,13.99,0.16,NA
2019,12,65-69,11.59,0.16,NA
2019,12,70-74,13.66,0.3,NA
2019,12,75-79,15.32,0.21,NA
2019,12,80+,21.1,0.26,NA
2019,13,ALL,10.77,0.23,NA
2019,13,00-04,30.34,2.12,NA
2019,13,05-09,18.65,0.16,NA
2019,13,10-14,9.83,0.32,NA
2019,13,15-19,10.03,0.1,NA
2019,13,20-24,6.66,0.07,NA
2019,13,25-29,6.27,0.04,NA
2019,13,30-34,9.06,0,NA
2019,13,35-39,9.93,0.06,NA
2019,13,40-44,8.94,0.04,NA
2019,13,45-49,9.44,0.08,NA
2019,13,50-54,8.9,0.06,NA
2019,13,55-59,8.74,0.18,NA
2019,13,60-64,8.89,0.04,NA
2019,13,65-69,8.23,0.19,NA
2019,13,70-74,9.42,0.24,NA
2019,13,75-79,11.66,0.21,NA
2019,13,80+,13.55,0.42,NA
2019,14,ALL,6.26,0.17,NA
2019,14,00-04,18.18,1.79,NA
2019,14,05-09,10.73,0.16,NA
2019,14,10-14,6.62,0.03,NA
2019,14,15-19,4.7,0.1,NA
2019,14,20-24,3.34,0,NA
2019,14,25-29,4.24,0.02,NA
2019,14,30-34,5.22,0.07,NA
2019,14,35-39,5.54,0.04,NA
2019,14,40-44,5.26,0.04,NA
2019,14,45-49,5.01,0.09,NA
2019,14,50-54,4.8,0.07,NA
2019,14,55-59,5.09,0.07,NA
2019,14,60-64,5.42,0.11,NA
